idDBLP,idScholar,DBLP_Match,Scholar_Match,Match_ID
journals/sigmod/Gaffney96,uaT2hY6421UJ,699,3607,699_3607
conf/sigmod/YuMWL01,h95306-8rjEJ,702,55135,702_55135
journals/sigmod/Qian96,NiswbODuzhAJ,703,7203,703_7203
conf/sigmod/WynblattN01,PVUtZWBcxlAJ,708,10951,708_10951
journals/sigmod/AbelTK97,yK-yqVAiXekJ,709,52852,709_52852
journals/sigmod/KaradimitriouT97,SrCBkHnIFL8J,713,14794,713_14794
conf/sigmod/ZhangNDLL01,ryaV3kTsJ2IJ,714,63387,714_63387
journals/sigmod/BunemanRU97,5qg4BNiroqMJ,716,45317,716_45317
conf/sigmod/AgrawalCN01,2Ua-pWTof_YJ,717,23192,717_23192
journals/sigmod/Gardels97,PlitMluIJyYJ,718,37426,718_37426
journals/sigmod/Ioannidis96,IgQsVaud8BIJ,721,33670,721_33670
conf/sigmod/HristidisKP01,mg9ABNG06O4J,724,50021,724_50021
journals/sigmod/Qian97,url:http://portal.acm.org/citation.cfm%3Fid%3D248603.248618%26dl%3DGUIDE%26dl%3DACM%26idx%3DJ689%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222,725,41451,725_41451
journals/sigmod/DoanPSB97,fdM1W8iEk_YJ,727,53588,727_53588
conf/sigmod/IpeirotisGS01,bo7ArXlXypQJ,728,38272,728_38272
conf/sigmod/DoanDH01,Lv0bggWzgeoJ,731,27002,731_27002
conf/sigmod/KeoghCMP01,QTzuiNlMnR4J,733,10942,733_10942
journals/sigmod/HasanMV96,bLbjFFkQJdIJ,734,32101,734_32101
journals/sigmod/KennedyMB96,vBYtmDEYeK0J,735,29239,735_29239
journals/sigmod/RafanelliBT96,MfWZUBAVPFUJ,738,42135,738_42135
conf/sigmod/WhitneyS01,bZj9gl0_YUIJ,741,45812,741_45812
journals/sigmod/Darwen96,url:http://portal.acm.org/citation.cfm%3Fid%3D245882.245886%26dl%3DGUIDE%26dl%3DACM%26idx%3DJ689%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222,743,52831,743_52831
journals/sigmod/Keim96,AF9vuEJOr6cJ,746,35328,746_35328
journals/sigmod/Keim96,vkUvhZOw-1YJ,746,41139,746_41139
journals/sigmod/SantucciT96,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D245898%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,748,8113,748_8113
conf/sigmod/WuAA01,QKlyEeIFW24J,749,2037,749_2037
conf/sigmod/GehrkeKS01,f6JFkfhawW8J,751,14733,751_14733
journals/sigmod/Ahlberg96,4bBje8qkHVgJ,752,7056,752_7056
journals/sigmod/Eisenberg96,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D245907%26type%3Dpdf%26coll%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,753,44500,753_44500
journals/sigmod/Eisenberg96,tFbkjO2wcFMJ,753,57536,753_57536
journals/sigmod/Eisenberg96,ODNMCIJO6xMJ,753,59000,753_59000
conf/sigmod/AggarwalY00,dfSPs7YoyWsJ,754,39087,754_39087
journals/sigmod/Bhashyam96,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D245908%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,755,31562,755_31562
conf/sigmod/Lomet00,FiPJDs_jm54J,757,12783,757_12783
journals/sigmod/Sidell96,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D245906%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,759,39375,759_39375
conf/sigmod/LabioWGG00,EhR3fz7f7vcJ,760,7930,760_7930
journals/sigmod/Camps96,mDj9X3EN9ycJ,761,27766,761_27766
journals/sigmod/ZobelMR96,6NbNX8nSta0J,763,32491,763_32491
journals/sigmod/Qian96b,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D245909%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,766,3401,766_3401
conf/sigmod/ChoSG00,ilJdCU_qODkJ,769,26435,769_26435
journals/sigmod/MedskerCS95,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D202673%26type%3Dpdf%26coll%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,770,58420,770_58420
conf/sigmod/OhHP00,T91d5LI-xIwJ,771,42887,771_42887
journals/sigmod/DogacAOD95,oUOuTMrB0esJ,774,4430,774_4430
conf/sigmod/GunopulosKTD00,ASfROcKWFmgJ,777,16167,777_16167
journals/sigmod/Hanna95,EKqpEdn3kDMJ,778,30918,778_30918
journals/sigmod/Chaudhri95,DY6x1fDAy9EJ,779,14911,779_14911
conf/sigmod/AcharyaGP00,WGWZ2cNZW2YJ,780,2313,780_2313
conf/sigmod/WaasG00,xnoCdNeQykAJ,781,56174,781_56174
journals/sigmod/JaegerF95,oacFELqmw0cJ,782,1451,782_1451
conf/sigmod/WattezCBFF00,1SA9LhktHsUJ,783,50140,783_50140
journals/sigmod/YanG95,tMXkkRDxvkQJ,786,51043,786_51043
journals/sigmod/Qian95a,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D212022%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,787,9337,787_9337
journals/sigmod/KimballS95,5AiEsU9p7FIJ,790,26039,790_26039
journals/sigmod/Zhang95,f86VsMJZ9gAJ,791,1970,791_1970
conf/sigmod/HellersteinA00,Gsb6dnkFBMoJ,792,9473,792_9473
journals/sigmod/Lee95,ozmSjoqqFtwJ,793,17629,793_17629
conf/sigmod/AgrawalW00,wivJNEQEWzMJ,796,43199,796_43199
journals/sigmod/GamacheS95,vqgfvx71hgQJ,797,45669,797_45669
conf/sigmod/MoonSL00,7Xra4piXrIIJ,800,30098,800_30098
conf/sigmod/LiuPBHPT00,q_o5zij9nCEJ,801,5696,801_5696
journals/sigmod/JainH94,iQMUP3fkvo4J,806,7347,806_7347
conf/sigmod/RiedelFGN00,ospJVA6AD1sJ,809,30373,809_30373
journals/sigmod/ShinM94,hnpTcGMYR80J,810,52266,810_52266
journals/sigmod/Bertram94,qaSgL5tVq1AJ,812,27445,812_27445
conf/sigmod/LakhamrajuRSS00,GveQLUTEle8J,814,62258,814_62258
journals/sigmod/KiyokiKH94,xT3mwY4t5kEJ,816,18128,816_18128
conf/sigmod/HsiaoN00,iY5wlS4jsg0J,818,30155,818_30155
conf/sigmod/Weininger00,url:http://portal.acm.org/citation.cfm%3Fid%3D335465,823,59930,823_59930
conf/sigmod/ChenDLT00,url:http://portal.acm.org/citation.cfm%3Fid%3D342009.336560,825,64107,825_64107
journals/sigmod/Jannink95,22yR9rN5xuQJ,826,41552,826_41552
journals/sigmod/NgH95,url:http://portal.acm.org/citation.cfm%3Fid%3D202660.202665%26dl%3DGUIDE%26dl%3DACM%26idx%3DJ689%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222,827,30339,827_30339
journals/sigmod/Jarke95,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D202671%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,830,27452,830_27452
journals/sigmod/DarwenD95,DVnOcHunv7MJ,832,45143,832_45143
conf/sigmod/LitwinS00,f1h0J1_ELisJ,833,3249,833_3249
journals/sigmod/Qian95b,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D219772%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,835,53540,835_53540
conf/sigmod/GoldmanW00,Ol886Ck3jz4J,836,46937,836_46937
journals/sigmod/EnglertGH95,JRXuKm3E_foJ,837,36238,837_36238
conf/sigmod/LeeKOTM00,C8RLbWKCgicJ,840,7380,840_7380
conf/sigmod/ChenJDTW00,fg5EE6R7xYwJ,844,6367,844_6367
conf/sigmod/BarclaySG00,tKeGALC3uFMJ,846,35718,846_35718
conf/sigmod/SaltenisJLL00,LMm4_4_uNNoJ,847,4220,847_4220
conf/sigmod/SalemBCL00,FElMcikK2GUJ,849,46093,849_46093
journals/sigmod/ElmagarmidJF95,CJK2SWLYrRYJ,851,62820,851_62820
journals/sigmod/BhargavaAP95,Sql66UDiVnwJ,857,15919,857_15919
conf/sigmod/FaloutsosSTT00,qsWDIfzBxiQJ,858,61091,858_61091
conf/sigmod/KornM00,HlhXdvHzlvwJ,859,33038,859_33038
journals/sigmod/NobleS95,rRvcD6HKhasJ,863,40409,863_40409
journals/sigmod/Fong95,zw3-t-veNvAJ,865,26104,865_26104
conf/sigmod/Nori00,url:http://portal.acm.org/citation.cfm%3Fid%3D342009.335474,866,17492,866_17492
conf/sigmod/Hellerstein00,rbluxTXqUQwJ,867,61628,867_61628
conf/sigmod/Ramakrishnan00,aHpKrjJEJk4J,870,6314,870_6314
journals/sigmod/Richey95,2p2A5_qGf5cJ,874,21799,874_21799
conf/sigmod/Carey00,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D335476%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,880,23882,880_23882
journals/sigmod/Wong95,7F9iCGggYVgJ,882,33505,882_33505
journals/sigmod/LeeCL95,G1E5PwzwdSMJ,883,41944,883_41944
journals/sigmod/DoanPK95,c0TSepqRwwMJ,885,23376,885_23376
journals/sigmod/Finkelstein95,gbnxN3MpucMJ,892,55049,892_55049
journals/sigmod/Stacey95,rdXUggm5kg0J,893,62871,893_62871
conf/sigmod/LehnerSPC00,xfWGb928UfcJ,896,50394,896_50394
conf/sigmod/ChakrabartiM99,Jg81WYtxtZoJ,901,53259,901_53259
journals/tods/TaoSP03,FBp7oibu4ygJ,902,21139,902_21139
conf/sigmod/AggarwalPWYP99,G3dX_RTA26MJ,904,25422,904_25422
conf/sigmod/HsuLG00,kxIpDxLD46gJ,905,33708,905_33708
journals/tods/ChoG03,HqAWyuB11loJ,906,45388,906_45388
journals/tods/Chomicki03,pHuL-9kHWH0J,907,35775,907_35775
journals/tods/DiaoAFZF03,fREDZIbZVdEJ,910,54947,910_54947
journals/tods/HjaltasonS03,9Wan9sPNUAYJ,912,40800,912_40800
journals/sigmod/DreyerDS94,GCf11c7YuucJ,914,50102,914_50102
journals/sigmod/Snodgrass94,SYVDufoTe_IJ,917,3019,917_3019
conf/sigmod/PeiMHZ00,UyhrqiH_-MoJ,919,34341,919_34341
journals/sigmod/Loeffen94,gb-yIDOxaEkJ,923,59498,923_59498
journals/sigmod/NorrieBSW94,q6YVJJgD1uQJ,925,6759,925_6759
journals/sigmod/Gallagher94,PVm9r7wHzDAJ,927,27278,927_27278
conf/sigmod/YerneniLGU99,hnMltY0uSf0J,929,63913,929_63913
conf/sigmod/Keim99,GBZiTCbChZQJ,931,47500,931_47500
journals/tods/MelnikG03,y2dZ5cRja_IJ,932,43360,932_43360
journals/tods/CiacciaP02,dArDZIV5VE4J,935,2296,935_2296
conf/sigmod/CallanCD99,eWVreKOw_QgJ,936,58501,936_58501
conf/sigmod/BeyerR99,6Cdfxiuibd0J,937,14480,937_14480
journals/tods/GibbonsMP02,QKnjF3UgncMJ,938,40197,938_40197
conf/sigmod/MayrS99,1lRZz4bZvxEJ,939,19681,939_19681
journals/tods/CaldersNW02,DSl0gT8EgR0J,940,16713,940_16713
conf/sigmod/AggarwalWY99,s9hhR-EdDGgJ,941,46282,941_46282
journals/tods/ChakrabartiKMP02,eHY42LnL_lsJ,942,13811,942_13811
journals/tods/TaoPZ02,CxBJwFNdozAJ,943,11368,943_11368
conf/sigmod/KotidisR99,qzjtGDo7OuMJ,944,1756,944_1756
journals/tods/JacoxS03,ujD_9YAZctUJ,946,31620,946_31620
conf/sigmod/IvesFFLW99,0087thkugMUJ,949,14498,949_14498
conf/sigmod/IvesFFLW99,yrnhcMqsUVoJ,949,19642,949_19642
journals/tods/TaoP03,faqaX7J_Kl8J,950,31227,950_31227
conf/sigmod/BlohsfeldKS99,PQbi3PaRh84J,951,29366,951_29366
conf/sigmod/Jamil99,z5EfiutEfScJ,953,18955,953_18955
journals/tods/KarpSP03,mAQIVsd2VOMJ,957,48024,957_48024
journals/tods/BeneventanoBS03,rRH6Z1oP78cJ,960,27429,960_27429
conf/sigmod/CruzJ99,vXMwU21-7HMJ,962,60873,962_60873
conf/sigmod/MamoulisP99,RusJdYPDgQ4J,964,6501,964_6501
conf/sigmod/MamoulisP99,z9MQwq7G3GYJ,964,32923,964_32923
journals/sigmod/Datta94,PPH2NlobSwsJ,969,16538,969_16538
conf/sigmod/BraumandlKK99,4fjXoCHhe1kJ,971,16696,971_16696
journals/sigmod/Klein94,kG86HB6N1xEJ,972,44330,972_44330
conf/sigmod/LiuHBPT99,PKQ1dCQIwi0J,974,53253,974_53253
conf/sigmod/Greer99,oNPjyBZrURgJ,977,47013,977_47013
journals/sigmod/ChenHKPW94,HTvxhMKB69AJ,979,62735,979_62735
journals/sigmod/AndersonS94,aDk2IS_xwToJ,981,21090,981_21090
journals/sigmod/GroskyFS94,zMK02pxd4OEJ,983,41633,983_41633
conf/sigmod/HinneburgK99,C9imFvgrSvAJ,986,21408,986_21408
conf/sigmod/KrishnamurthyBN99,qS4jhfgPbm8J,987,906,987_906
journals/sigmod/BarclayBGS94,wPhDoeiINQsJ,989,52051,989_52051
conf/sigmod/Mohan99,XppwYYxOpksJ,991,28174,991_28174
journals/sigmod/MattosD94,HhUCea7De6YJ,992,14729,992_14729
journals/sigmod/GeppertD94,P9xX0UDXnRcJ,996,14639,996_14639
conf/sigmod/AcharyaGPR99a,s064OghlyIUJ,997,58771,997_58771
journals/sigmod/Yang94,sHJ914nPZtUJ,998,56170,998_56170
conf/sigmod/MankuRL99,X94gDE70Zn0J,1001,23819,1001_23819
conf/sigmod/LeeKC99,c-5n9qQKLaEJ,1005,1991,1005_1991
journals/sigmod/MedeirosP94,chmPCuLihZoJ,1006,46560,1006_46560
conf/sigmod/AboulnagaC99,WWaxLMIptTMJ,1007,23554,1007_23554
journals/sigmod/BunemanLSTW94,lkreWUl_euYJ,1008,44272,1008_44272
journals/sigmod/Widom94,lAbG3uFZvVUJ,1009,48146,1009_48146
journals/sigmod/YeungHL94,yQv94p3tE1IJ,1015,35670,1015_35670
journals/sigmod/Qian94,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D187462%26type%3Dpdf%26coll%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,1019,10357,1019_10357
conf/sigmod/AnkerstBKS99,Hj3vyh0TJVsJ,1020,41841,1020_41841
conf/vldb/AgrawalSX01,bpWvAVOZLbwJ,1026,11617,1026_11617
conf/sigmod/Ojjeh99,url:http://portal.acm.org/citation.cfm%3Fid%3D304245%26coll%3Dportal%26dl%3DACM,1028,26902,1028_26902
conf/vldb/AilamakiDHS01,gUJrOpj89tQJ,1030,32518,1030_32518
conf/vldb/SakuraiYKU01,OQMYc3S0Ny8J,1032,22494,1032_22494
conf/vldb/GilbertKMS01,9rDLhwM_4mYJ,1035,12953,1035_12953
conf/vldb/BaumgartnerFG01,I1xHtA3f3MsJ,1039,43365,1039_43365
conf/vldb/MargaritisFT01,z2EsEsrBfsYJ,1042,52363,1042_52363
conf/vldb/DongHLPW01,C_H34ddegI8J,1043,59621,1043_59621
conf/vldb/LiM01,vkMYwC5tzUgJ,1046,42184,1046_42184
conf/vldb/RamanH01,8PPmw6A0XfkJ,1047,12250,1047_12250
conf/vldb/FegarasE01,pinPEM3Rvm0J,1050,34319,1050_34319
conf/vldb/NatsevCSLV01,2CYtbbiwv-AJ,1055,4054,1055_4054
conf/sigmod/PapakonstantinouV99,Y7J0sm6WO2kJ,1065,33070,1065_33070
conf/vldb/Adler01,Tnuonq9Zi4cJ,1067,11386,1067_11386
conf/sigmod/DeutschFS99,QxtGOVsCF78J,1068,33671,1068_33671
conf/sigmod/Seshadri99,B855ccGhBu4J,1070,35528,1070_35528
conf/vldb/MaedaT01,dipeGpTdsoQJ,1071,17281,1071_17281
conf/vldb/StillgerLMK01,k8EsgEuKhQ0J,1073,11007,1073_11007
conf/sigmod/GarofalakisRRS99,z7J4u1sJ52cJ,1076,55728,1076_55728
conf/vldb/Sol01,url:http://portal.acm.org/citation.cfm%3Fid%3D645927.672038%26coll%3Dportal%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,1086,18916,1086_18916
conf/vldb/MignetMAC01,VaDXNMtPZ4oJ,1089,36294,1089_36294
conf/vldb/AboulnagaAN01,OBbDFGQNEDQJ,1092,61244,1092_61244
conf/vldb/YangG01,xQYKEHCggZQJ,1093,12443,1093_12443
conf/sigmod/ChanI98,VC7Jbwgn_O0J,1094,61161,1094_61161
conf/vldb/AksoyZF01,A92KQRVdZaoJ,1095,23126,1095_23126
conf/vldb/ChungCLL01,mJiDvbtTKWoJ,1097,49771,1097_49771
conf/sigmod/Stonebraker98,LjfcoraomoEJ,1098,14061,1098_14061
conf/sigmod/Stonebraker98,Tpkccl5rvR0J,1098,40750,1098_40750
conf/vldb/Gibbons01,tYtl6ZxQ-_YJ,1099,60269,1099_60269
conf/sigmod/RajagopalanML98,wO6VeeLIXAsJ,1101,62228,1101_62228
conf/sigmod/LometW98,F2ecYx97F2sJ,1103,9173,1103_9173
conf/vldb/UrhanF01,0-FUXURm1FQJ,1104,48584,1104_48584
conf/sigmod/Doherty98,7aUag74jtdIJ,1106,22868,1106_22868
conf/sigmod/BerchtoldK98,irJbh9rrinoJ,1109,40412,1109_40412
conf/sigmod/BerchtoldK98,pKKu82IYP9EJ,1109,44353,1109_44353
conf/vldb/Shmueli01,rEwEqoAns-gJ,1110,9611,1110_9611
conf/vldb/SadriZZA01,89l6j2Mbe2kJ,1111,35453,1111_35453
conf/sigmod/WhiteCF98,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D276355%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,1112,17836,1112_17836
conf/sigmod/WhiteCF98,tORqjZEtKvMJ,1112,29693,1112_29693
conf/sigmod/Whelan98,Jp9LEvXjiJAJ,1113,33211,1113_33211
conf/vldb/Novaretti01,tZtnFoH5lY0J,1114,23314,1114_23314
conf/vldb/Draluk01,xQzrilMR-QQJ,1115,15840,1115_15840
conf/vldb/Draluk01,FhNjU1YhINUJ,1115,17991,1115_17991
conf/sigmod/LahiriJJC98,qtwJ7XWG9JIJ,1117,60117,1117_60117
conf/sigmod/Aulakh98,xFK4CkKj14EJ,1119,40690,1119_40690
conf/sigmod/NgLHP98,94DIEgTTg_oJ,1121,5081,1121_5081
conf/vldb/ChienTZ01,eWCz_YJFqjcJ,1122,20968,1122_20968
conf/sigmod/VossenW99,9PhYz-N58A8J,1128,58263,1128_58263
conf/vldb/WaasCB01,y_gKGtzupHIJ,1129,56651,1129_56651
conf/vldb/LuoN01,TRWSf77xoWsJ,1131,44546,1131_44546
conf/vldb/ChaHKK01,VyOa5Uqsj6AJ,1133,47431,1133_47431
conf/sigmod/GuhaRS98,Iom_VGC_DO8J,1134,42173,1134_42173
conf/sigmod/KotidisR98,CpHJwU8o-BkJ,1137,7495,1137_7495
conf/vldb/Kotidis01,lRL4LmMtwnYJ,1138,26905,1138_26905
conf/sigmod/KabraD98,V9XUvirmVEEJ,1144,62080,1144_62080
conf/sigmod/SubramanianV98,KxwymZ2AGNQJ,1145,56102,1145_56102
conf/vldb/KahveciS01,frMKnMtrsksJ,1146,52281,1146_52281
conf/vldb/ManolopoulosT01,hr5OGCJqc2MJ,1150,8147,1150_8147
conf/vldb/TanEO01,1A06w64wjvcJ,1152,37457,1152_37457
conf/vldb/AgrawalCN00,U8CMJBaJyX8J,1153,64208,1153_64208
conf/sigmod/HjaltasonS98,3mwWUz_ORNYJ,1157,15917,1157_15917
conf/vldb/DingGS00,I5fV3jpcrmAJ,1158,15218,1158_15218
conf/vldb/PantiSG00,C7Vuxp5KVsAJ,1159,31974,1159_31974
conf/sigmod/ZhaoDNS98,mBC03oUT8yAJ,1160,57854,1160_57854
conf/vldb/PappasC00,url:http://portal.acm.org/citation.cfm%3Fid%3D645926.671850,1164,31637,1164_31637
conf/sigmod/Cohen98,_ICk4vgjlgsJ,1168,25768,1168_25768
conf/sigmod/ChaudhuriMN98,TqXFdQBTW6kJ,1172,29780,1172_29780
conf/sigmod/ChaudhuriMN98,CBKhTPuUL2kJ,1172,36789,1172_36789
conf/sigmod/ChaudhuriMN98,hvMTb3FYOjQJ,1172,48627,1172_48627
conf/sigmod/Adelberg98,5I0ArBmDRcEJ,1177,17902,1177_17902
conf/vldb/CotterB00,SJ6PiY04ebMJ,1179,14396,1179_14396
conf/sigmod/GibbonsM98,GEBNdHM0xSgJ,1180,25901,1180_25901
conf/sigmod/GibbonsM98,4EgMtIywBRUJ,1180,40069,1180_40069
conf/vldb/Banerjee00,owfPKT5ip68J,1182,11037,1182_11037
conf/sigmod/JaedickeM98,MswqiEweEGUJ,1183,32589,1183_32589
conf/vldb/Tsur00,buI2V0eIcZoJ,1184,29459,1184_29459
conf/vldb/ChoenniV00,R1j3CdeOlwsJ,1186,17297,1186_17297
conf/sigmod/DarEGP98,ewnL82c8kiMJ,1190,40831,1190_40831
conf/vldb/AltinelF00,MGdQ5QpvlQYJ,1191,41243,1191_41243
conf/sigmod/KornackerSH98,bV8_CDuW2gMJ,1192,31655,1192_31655
conf/vldb/MatiasVW00,7SeTnikjovEJ,1195,49971,1195_49971
conf/sigmod/Brewer98,k4UNrsGeUuAJ,1196,20481,1196_20481
conf/vldb/YuV00,43N2r_SuYccJ,1200,57699,1200_57699
conf/vldb/PardonA00,k7G60pXtD58J,1202,22155,1202_22155
conf/sigmod/RaoR98,WlSXiMaxGlQJ,1203,44809,1203_44809
conf/vldb/YagoubFIV00,195Hlqu94qEJ,1204,36998,1204_36998
conf/vldb/WuFSP00,XojbAfbtdvcJ,1205,12904,1205_12904
conf/vldb/LingLL00,yKnPPSNrDb0J,1208,13819,1208_13819
conf/vldb/YiF00,DpQrWnvO7rEJ,1209,56262,1209_56262
conf/vldb/YiF00,7j1pKfzfgNYJ,1209,60452,1209_60452
conf/vldb/LuL00,Ih5hY-NRmFgJ,1212,36310,1212_36310
conf/sigmod/ShintaniK98,JfxEos8BQDAJ,1214,52699,1214_52699
conf/vldb/GoldsteinR00,ylZFc8RNoeQJ,1216,47364,1216_47364
conf/sigmod/Toyama98,h4OQc4N4kjIJ,1219,45733,1219_45733
conf/sigmod/ParkKKLPC98,aepGxosl6YoJ,1224,13659,1224_13659
conf/sigmod/Cohen98a,qfD_kxYt-dsJ,1226,12176,1226_12176
conf/sigmod/LacroixSC98,MyaiGcr-oYkJ,1228,24196,1228_24196
conf/vldb/CatozziR01,x_mqIy3GCmAJ,1229,60781,1229_60781
conf/sigmod/ChaudhuriN98a,JyEX0YVMP5oJ,1230,44051,1230_44051
conf/vldb/BaumgartnerFG01a,GGyAHg9kwysJ,1233,42864,1233_42864
conf/sigmod/BrinMUT97,swPpkmm8SdYJ,1236,62910,1236_62910
conf/sigmod/ZhaoDN97,YwLoGdTgG-sJ,1237,2401,1237_2401
conf/sigmod/AcharyaFZ97,9OEjtHuRUzsJ,1239,18522,1239_18522
conf/vldb/PapadiasT01,2V2bnIgsY1kJ,1249,61489,1249_61489
conf/vldb/OoiYTJ01,RFEE_MNM8IUJ,1251,41448,1251_41448
conf/vldb/TanSHCR01,hPcNG0tPwgIJ,1253,27543,1253_27543
conf/vldb/LabrinidisR01,3Ozte0ucNJAJ,1255,20303,1255_20303
conf/vldb/SatheS01,L1IBwD8w1G0J,1258,63303,1258_63303
conf/vldb/BratsbergH01,x-oQarjjgccJ,1261,14802,1261_14802
conf/sigmod/Mylopoulos98,vU_Vo2059VUJ,1262,29257,1262_29257
conf/sigmod/Mylopoulos98,2R-2i60g4MsJ,1262,36944,1262_36944
conf/sigmod/AndersonBKW98,j6v2b9hN-R4J,1263,50135,1263_50135
conf/vldb/JensenL01,yUDkYbmDTXIJ,1264,2672,1264_2672
conf/vldb/Duranti01,gQW6iYG5Vh0J,1266,46092,1266_46092
conf/sigmod/Kennamer98,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D276373%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,1268,7442,1268_7442
conf/sigmod/Kennamer98,url:http://portal.acm.org/citation.cfm%3Fid%3D276304.276373%26dl%3Dportal%26dl%3DACM%26type%3Dseries%26idx%3D276304%26part%3DProceedings%26WantType%3DProceedings%26title%3DInternational%2520Conference%2520on%2520Management%2520of%2520Data%26CFID%3D11111111%26CFTOKEN%3D2222222,1268,64013,1268_64013
conf/vldb/WiesnerK01,UrDwK2S7QVwJ,1271,2606,1271_2606
conf/vldb/BonifatiCDS01,tCrfb27dXiwJ,1273,39441,1273_39441
conf/vldb/Huyn01,SbL4xw4mCewJ,1276,25679,1276_25679
conf/sigmod/Chan98,oo2mr5fbMggJ,1277,50919,1277_50919
conf/vldb/Gentili01,2j1dalv3kCEJ,1279,7555,1279_7555
conf/sigmod/RamakrishnanD98,url:http://portal.acm.org/citation.cfm%3Fid%3D276305.276361%26dl%3DGUIDE%26dl%3DACM%26idx%3D276305%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222,1280,20647,1280_20647
conf/vldb/NetzCBF00,3OTNpeTJ1vEJ,1283,11519,1283_11519
conf/vldb/NetzCBF00,mRIRFxOC8A8J,1283,34030,1283_34030
conf/vldb/Blecken00,hCSzil0nuVEJ,1290,38248,1290_38248
conf/vldb/CasatiS00,OjOQRHgD-qwJ,1292,42259,1292_42259
conf/vldb/Schnase00,OdaRU442nm0J,1293,7509,1293_7509
conf/sigmod/KoudasS97,0u8r8MJWgKAJ,1294,60670,1294_60670
conf/vldb/Bowker00,fAHjV8C1hLcJ,1296,50871,1296_50871
conf/sigmod/ZaharioudakisC97,U0o8vPY7L4kJ,1297,57953,1297_57953
conf/vldb/Ladin00,kPTa4IiS_sgJ,1298,25595,1298_25595
conf/vldb/Brodie00,uFCOiVkDZE8J,1300,3001,1300_3001
conf/vldb/Deshpande00,2DiLFd0rgPgJ,1301,36468,1301_36468
conf/sigmod/TsueiPK97,DpQGq6n1jnkJ,1307,33379,1307_33379
conf/sigmod/AdelbergGW97,zZo47Z-jVX4J,1309,18839,1309_18839
conf/vldb/Schek00,yMjJam38N8sJ,1310,6655,1310_6655
conf/sigmod/YangM97,xrTlYcyFKtwJ,1314,44729,1314_44729
conf/vldb/ShahabiFKF00,ln1yHhG7gdgJ,1316,13926,1316_13926
conf/vldb/AdiBEY00,RkjggE7xhN0J,1319,22815,1319_22815
conf/vldb/AdiBEY00,W2UXiwB8On8J,1319,26390,1319_26390
conf/sigmod/HanKS97,nD_Yjp9TNuIJ,1324,27415,1324_27415
conf/sigmod/RafieiM97,F9KzvnDpCPUJ,1325,51304,1325_51304
conf/sigmod/ChawatheG97,oHUiSrycKdgJ,1327,35783,1327_35783
conf/vldb/HelalL00,LPapCvY4RFkJ,1328,26833,1328_26833
conf/vldb/PedersenJD00,bSRLP5_ErFMJ,1334,63775,1334_63775
conf/vldb/GuPS00,mRWLGqueLNsJ,1335,56890,1335_56890
